impression_id,campaign_id,customer_id,channel_id,impression_date,device_type
25563,8,4979,2,2025-08-07,Desktop
25564,24,2140,6,2025-10-04,Tablet
25565,13,1164,4,2024-09-03,Desktop
25566,36,5634,5,2025-05-01,Tablet
25567,47,1291,3,2024-10-09,Desktop
25568,32,5953,3,2024-10-26,Tablet
25569,5,632,1,2024-10-22,Desktop
25570,54,63,1,2025-09-10,Tablet
25571,47,5257,3,2024-10-06,Mobile
25572,4,3513,1,2024-12-14,Mobile
25573,20,2562,6,2025-05-27,Mobile
25574,35,479,6,2025-05-28,Desktop
25575,49,3441,5,2025-09-22,Desktop
25576,48,2369,2,2026-02-05,Tablet
25577,14,2916,2,2024-11-26,Mobile
25578,51,3777,6,2025-09-27,Desktop
25579,11,3832,3,2024-09-13,Tablet
25580,55,5790,3,2025-08-10,Desktop
25581,32,3928,3,2024-10-24,Tablet
25582,35,2055,6,2025-06-03,Desktop
25583,17,1987,2,2024-12-27,Tablet
25584,35,2881,6,2025-05-31,Desktop
25585,14,1570,2,2024-11-26,Tablet
25586,39,2266,6,2024-12-14,Tablet
25587,54,5064,1,2025-09-19,Tablet
25588,31,5184,4,2025-01-27,Desktop
25589,54,3764,1,2025-09-18,Tablet
25590,11,3488,3,2024-09-20,Desktop
25591,36,2592,5,2025-03-20,Mobile
25592,53,3811,3,2026-05-13,Tablet
25593,13,4853,4,2024-08-29,Desktop
25594,19,4436,4,2025-05-30,Tablet
25595,60,215,5,2025-04-16,Desktop
25596,54,4392,1,2025-09-06,Tablet
25597,1,4328,6,2025-04-30,Mobile
25598,20,578,6,2025-05-09,Tablet
25599,33,899,3,2026-03-10,Mobile
25600,6,4743,5,2025-03-03,Mobile
25601,55,3349,3,2025-08-18,Tablet
25602,18,4947,4,2025-04-21,Desktop
25603,14,1105,2,2024-11-18,Mobile
25604,36,184,5,2025-04-18,Tablet
25605,31,970,4,2025-01-29,Tablet
25606,37,2738,5,2025-01-24,Tablet
25607,22,3135,5,2024-11-02,Mobile
25608,22,5165,5,2024-11-03,Mobile
25609,31,4302,4,2025-01-28,Desktop
25610,55,5945,3,2025-08-20,Tablet
25611,23,461,1,2026-01-09,Desktop
25612,27,772,2,2024-10-28,Desktop
25613,32,496,3,2024-10-13,Tablet
25614,39,3231,6,2024-12-13,Tablet
25615,14,1620,2,2024-12-01,Desktop
25616,7,4106,5,2026-05-20,Mobile
25617,47,789,3,2024-09-29,Mobile
25618,18,604,4,2025-03-27,Desktop
25619,52,2777,1,2025-04-08,Desktop
25620,53,2262,3,2026-05-05,Tablet
25621,3,4993,4,2025-12-05,Mobile
25622,41,5042,3,2026-02-19,Desktop
25623,33,690,3,2026-03-23,Mobile
25624,5,4890,1,2024-10-27,Mobile
25625,54,3376,1,2025-09-07,Desktop
25626,20,3023,6,2025-04-25,Mobile
25627,10,550,1,2026-01-11,Desktop
25628,41,4447,3,2026-02-04,Desktop
25629,1,344,6,2025-03-28,Mobile
25630,45,1679,4,2026-04-14,Desktop
25631,27,553,2,2024-10-22,Tablet
25632,38,3181,2,2025-11-12,Tablet
25633,10,3865,1,2025-12-19,Desktop
25634,1,5392,6,2025-04-18,Mobile
25635,14,4411,2,2024-11-22,Tablet
25636,24,5792,6,2025-11-11,Tablet
25637,51,4579,6,2025-09-21,Tablet
25638,3,1798,4,2025-12-03,Mobile
25639,15,3285,6,2026-05-18,Desktop
25640,4,2768,1,2025-01-20,Tablet
25641,23,3386,1,2026-01-18,Tablet
25642,28,3422,6,2025-04-18,Tablet
25643,12,4223,1,2024-07-30,Desktop
25644,8,486,2,2025-07-18,Desktop
25645,4,4493,1,2025-01-19,Desktop
25646,51,855,6,2025-09-08,Tablet
25647,51,163,6,2025-09-22,Tablet
25648,14,3112,2,2024-11-29,Desktop
25649,23,3481,1,2025-12-30,Mobile
25650,20,212,6,2025-05-29,Tablet
25651,50,3093,1,2025-04-01,Desktop
25652,4,3203,1,2025-01-01,Desktop
25653,58,307,1,2025-05-06,Mobile
25654,17,4275,2,2025-01-03,Mobile
25655,33,1263,3,2026-02-14,Desktop
25656,16,4786,6,2025-02-20,Desktop
25657,30,1871,6,2024-11-24,Mobile
25658,34,2886,3,2025-06-18,Tablet
25659,27,5397,2,2024-10-23,Mobile
25660,21,4854,3,2026-01-13,Tablet
25661,8,4707,2,2025-07-23,Tablet
25662,37,960,5,2025-01-29,Tablet
25663,51,279,6,2025-10-05,Mobile
25664,16,3625,6,2025-02-23,Desktop
25665,13,2486,4,2024-09-13,Tablet
25666,20,5497,6,2025-05-21,Tablet
25667,37,2115,5,2025-01-22,Desktop
25668,7,2485,5,2026-05-23,Mobile
25669,59,3150,5,2026-04-24,Mobile
25670,22,4797,5,2024-10-05,Tablet
25671,44,1631,1,2024-12-21,Tablet
25672,36,5676,5,2025-05-13,Mobile
25673,45,3240,4,2026-04-20,Mobile
25674,5,5060,1,2024-11-12,Mobile
25675,33,3147,3,2026-03-20,Mobile
25676,26,4649,3,2025-10-27,Mobile
25677,49,301,5,2025-10-10,Desktop
25678,51,4813,6,2025-08-28,Mobile
25679,60,3138,5,2025-04-19,Tablet
25680,40,2723,5,2026-02-28,Mobile
25681,43,654,2,2026-01-15,Desktop
25682,13,4457,4,2024-09-03,Mobile
25683,3,776,4,2025-12-03,Mobile
25684,38,1144,2,2025-11-12,Tablet
25685,30,750,6,2024-11-16,Desktop
25686,47,46,3,2024-10-02,Desktop
25687,34,3963,3,2025-06-30,Desktop
25688,58,1642,1,2025-05-05,Tablet
25689,7,893,5,2026-06-03,Desktop
25690,40,1933,5,2026-03-04,Mobile
25691,6,3003,5,2025-03-06,Mobile
25692,59,3023,5,2026-05-04,Desktop
25693,57,2214,2,2024-11-13,Tablet
25694,41,2974,3,2026-02-17,Tablet
25695,31,2594,4,2025-01-27,Desktop
25696,49,4953,5,2025-10-13,Mobile
25697,34,177,3,2025-06-30,Tablet
25698,45,5241,4,2026-04-12,Mobile
25699,6,1478,5,2025-01-13,Mobile
25700,27,4338,2,2024-10-27,Mobile
25701,49,2444,5,2025-09-28,Desktop
25702,34,1774,3,2025-06-27,Mobile
25703,19,3679,4,2025-04-07,Tablet
25704,33,4630,3,2026-02-14,Mobile
25705,2,2725,1,2024-11-23,Desktop
25706,32,2820,3,2024-10-28,Desktop
25707,10,340,1,2025-11-27,Tablet
25708,52,5577,1,2025-04-07,Desktop
25709,25,5092,3,2024-12-21,Tablet
25710,23,2398,1,2026-01-10,Mobile
25711,35,4603,6,2025-05-17,Mobile
25712,55,1891,3,2025-07-18,Desktop
25713,42,4388,2,2025-01-06,Mobile
25714,54,3099,1,2025-09-25,Tablet
25715,15,2782,6,2026-05-01,Tablet
25716,17,330,2,2024-12-18,Mobile
25717,13,5810,4,2024-09-15,Desktop
25718,8,5041,2,2025-08-08,Tablet
25719,2,4779,1,2024-11-15,Desktop
25720,10,1836,1,2025-12-01,Tablet
25721,50,1746,1,2025-03-29,Desktop
25722,24,3429,6,2025-10-12,Desktop
25723,17,5091,2,2024-11-29,Desktop
25724,3,5634,4,2025-12-07,Desktop
25725,38,1634,2,2025-11-08,Desktop
25726,19,3634,4,2025-04-22,Tablet
25727,51,4353,6,2025-09-29,Tablet
25728,41,1374,3,2026-02-04,Tablet
25729,31,2464,4,2025-01-22,Mobile
25730,41,1119,3,2026-02-17,Mobile
25731,10,4204,1,2025-12-24,Tablet
25732,58,5212,1,2025-05-13,Tablet
25733,16,5300,6,2025-02-28,Desktop
25734,56,4013,5,2024-12-16,Mobile
25735,43,2100,2,2026-01-29,Desktop
25736,10,3960,1,2025-12-03,Mobile
25737,60,5214,5,2025-04-09,Tablet
25738,7,3749,5,2026-06-03,Tablet
25739,40,2500,5,2026-02-26,Tablet
25740,53,5555,3,2026-05-24,Tablet
25741,46,5028,4,2024-12-28,Desktop
25742,26,5335,3,2025-10-29,Tablet
25743,58,5460,1,2025-05-25,Desktop
25744,37,2370,5,2024-12-31,Tablet
25745,47,5184,3,2024-10-29,Tablet
25746,54,3410,1,2025-09-04,Mobile
25747,2,225,1,2024-10-30,Mobile
25748,40,3810,5,2026-03-12,Desktop
25749,21,2844,3,2026-01-17,Desktop
25750,4,1664,1,2025-01-19,Mobile
25751,45,5835,4,2026-05-18,Desktop
25752,34,320,3,2025-06-19,Desktop
25753,58,5702,1,2025-05-07,Desktop
25754,55,952,3,2025-08-10,Desktop
25755,56,2270,5,2024-12-12,Mobile
25756,47,2529,3,2024-11-11,Mobile
25757,39,4391,6,2024-12-01,Tablet
25758,41,1300,3,2026-02-08,Desktop
25759,19,5922,4,2025-05-04,Tablet
25760,25,4505,3,2024-12-26,Mobile
25761,11,4756,3,2024-09-09,Desktop
25762,38,622,2,2025-11-14,Desktop
25763,33,2876,3,2026-03-18,Tablet
25764,27,5700,2,2024-10-24,Tablet
25765,38,1638,2,2025-11-17,Mobile
25766,9,865,2,2024-09-15,Tablet
25767,26,2924,3,2025-10-29,Tablet
25768,46,5609,4,2025-02-02,Tablet
25769,51,2930,6,2025-09-14,Tablet
25770,47,2441,3,2024-11-08,Tablet
25771,18,3895,4,2025-04-16,Tablet
25772,47,5646,3,2024-10-15,Tablet
25773,54,284,1,2025-09-10,Tablet
25774,13,920,4,2024-09-01,Mobile
25775,12,789,1,2024-07-24,Tablet
25776,9,500,2,2024-09-12,Mobile
25777,46,1820,4,2025-01-02,Desktop
25778,35,1392,6,2025-06-01,Desktop
25779,57,3291,2,2024-11-07,Desktop
25780,39,1975,6,2024-11-24,Tablet
25781,4,2446,1,2025-01-13,Mobile
25782,14,5676,2,2024-11-30,Desktop
25783,7,934,5,2026-05-27,Tablet
25784,2,2343,1,2024-11-20,Desktop
25785,56,1556,5,2024-12-17,Desktop
25786,4,3292,1,2025-01-20,Desktop
25787,26,4427,3,2025-10-28,Desktop
25788,34,4921,3,2025-06-22,Desktop
25789,50,3093,1,2025-03-17,Mobile
25790,30,5147,6,2024-11-30,Mobile
25791,14,4727,2,2024-11-23,Tablet
25792,23,942,1,2026-01-10,Desktop
25793,53,1483,3,2026-05-10,Mobile
25794,4,4022,1,2025-01-28,Tablet
25795,15,5858,6,2026-04-21,Mobile
25796,30,2263,6,2024-11-16,Mobile
25797,20,1395,6,2025-04-26,Desktop
25798,33,5248,3,2026-02-22,Desktop
25799,37,1190,5,2024-12-31,Desktop
25800,51,4194,6,2025-08-30,Mobile
25801,30,209,6,2024-11-17,Desktop
25802,45,121,4,2026-04-26,Desktop
25803,16,2733,6,2025-02-28,Mobile
25804,53,3936,3,2026-05-15,Tablet
25805,60,845,5,2025-04-07,Tablet
25806,18,4592,4,2025-04-02,Desktop
25807,52,764,1,2025-03-02,Tablet
25808,13,3198,4,2024-09-16,Tablet
25809,39,1854,6,2024-12-08,Mobile
25810,52,4522,1,2025-02-13,Desktop
25811,52,4843,1,2025-03-28,Tablet
25812,5,384,1,2024-10-23,Tablet
25813,7,1147,5,2026-05-29,Desktop
25814,23,5403,1,2026-01-02,Mobile
25815,44,2517,1,2025-01-11,Desktop
25816,21,2879,3,2026-01-15,Desktop
25817,45,1005,4,2026-04-28,Mobile
25818,52,5973,1,2025-02-19,Tablet
25819,32,5574,3,2024-09-18,Tablet
25820,49,13,5,2025-09-29,Mobile
25821,28,3301,6,2025-04-28,Mobile
25822,40,5268,5,2026-02-21,Mobile
25823,18,2613,4,2025-03-25,Desktop
25824,29,2647,1,2025-04-26,Tablet
25825,49,2285,5,2025-10-16,Tablet
25826,6,175,5,2025-02-13,Tablet
25827,43,4761,2,2026-01-21,Desktop
25828,53,2761,3,2026-05-07,Tablet
25829,2,3183,1,2024-11-09,Tablet
25830,47,1552,3,2024-11-04,Mobile
25831,19,4719,4,2025-05-10,Tablet
25832,35,4782,6,2025-05-27,Tablet
25833,51,3314,6,2025-09-25,Tablet
25834,58,5474,1,2025-05-09,Tablet
25835,42,680,2,2025-01-18,Tablet
25836,27,4735,2,2024-10-23,Tablet
25837,51,3347,6,2025-09-07,Mobile
25838,28,1403,6,2025-04-29,Mobile
25839,33,784,3,2026-03-11,Mobile
25840,37,1814,5,2025-01-16,Desktop
25841,9,5154,2,2024-09-07,Tablet
25842,2,4740,1,2024-11-11,Mobile
25843,28,3865,6,2025-04-30,Tablet
25844,1,530,6,2025-04-16,Tablet
25845,29,5755,1,2025-05-13,Tablet
25846,38,1838,2,2025-11-10,Desktop
25847,8,3630,2,2025-08-02,Mobile
25848,51,4837,6,2025-09-23,Mobile
25849,15,790,6,2026-05-19,Tablet
25850,45,3906,4,2026-04-28,Tablet
25851,45,194,4,2026-04-07,Desktop
25852,44,597,1,2024-12-22,Mobile
25853,57,4348,2,2024-10-15,Mobile
25854,58,929,1,2025-05-12,Mobile
25855,20,2684,6,2025-05-16,Tablet
25856,47,1505,3,2024-11-05,Tablet
25857,25,2557,3,2024-12-18,Tablet
25858,18,451,4,2025-03-31,Desktop
25859,37,4538,5,2025-01-17,Desktop
25860,5,462,1,2024-10-26,Tablet
25861,49,5043,5,2025-10-07,Desktop
25862,28,3965,6,2025-04-17,Mobile
25863,4,2525,1,2025-01-07,Tablet
25864,6,5231,5,2025-02-13,Mobile
25865,58,1113,1,2025-05-14,Tablet
25866,5,1606,1,2024-10-27,Tablet
25867,58,810,1,2025-05-14,Mobile
25868,9,2298,2,2024-09-15,Mobile
25869,55,5923,3,2025-07-22,Desktop
25870,57,964,2,2024-10-17,Tablet
25871,8,5002,2,2025-08-15,Tablet
25872,40,3904,5,2026-03-03,Mobile
25873,34,107,3,2025-06-27,Desktop
25874,46,5693,4,2025-01-21,Mobile
25875,32,5837,3,2024-10-25,Mobile
25876,45,5580,4,2026-04-27,Tablet
25877,20,3015,6,2025-05-25,Desktop
25878,22,1332,5,2024-10-09,Tablet
25879,10,2355,1,2025-12-01,Mobile
25880,5,3673,1,2024-11-02,Desktop
25881,3,2281,4,2025-12-09,Desktop
25882,55,4258,3,2025-08-06,Tablet
25883,25,4793,3,2025-01-01,Desktop
25884,45,1257,4,2026-04-29,Tablet
25885,60,2443,5,2025-04-14,Tablet
25886,48,5767,2,2026-02-11,Desktop
25887,28,1514,6,2025-04-15,Tablet
25888,23,2096,1,2025-12-30,Tablet
25889,53,215,3,2026-05-05,Desktop
25890,54,2008,1,2025-09-24,Tablet
25891,33,2235,3,2026-02-21,Desktop
25892,12,583,1,2024-08-04,Desktop
25893,52,10,1,2025-03-11,Tablet
25894,11,3442,3,2024-09-19,Mobile
25895,44,1817,1,2024-12-13,Mobile
25896,40,115,5,2026-03-03,Mobile
25897,47,5187,3,2024-11-11,Desktop
25898,23,3499,1,2026-01-05,Mobile
25899,20,1028,6,2025-05-27,Desktop
25900,36,5222,5,2025-03-25,Desktop
25901,56,1541,5,2024-12-11,Desktop
25902,34,1380,3,2025-06-13,Mobile
25903,5,5414,1,2024-11-10,Mobile
25904,18,1074,4,2025-03-31,Mobile
25905,43,5314,2,2026-01-16,Tablet
25906,4,4836,1,2025-01-14,Desktop
25907,6,1867,5,2025-02-11,Mobile
25908,52,210,1,2025-03-03,Desktop
25909,10,483,1,2025-12-02,Tablet
25910,46,640,4,2025-01-26,Desktop
25911,2,5391,1,2024-11-19,Tablet
25912,39,2435,6,2024-11-27,Tablet
25913,54,194,1,2025-09-21,Desktop
25914,20,3340,6,2025-05-10,Mobile
25915,28,1249,6,2025-04-19,Mobile
25916,58,1430,1,2025-05-20,Desktop
25917,26,963,3,2025-10-23,Desktop
25918,34,4583,3,2025-06-17,Desktop
25919,2,3,1,2024-11-10,Mobile
25920,33,2662,3,2026-02-09,Desktop
25921,53,509,3,2026-05-16,Mobile
25922,6,3311,5,2025-02-18,Tablet
25923,46,2094,4,2025-01-14,Desktop
25924,58,173,1,2025-05-26,Mobile
25925,27,2784,2,2024-11-01,Desktop
25926,29,3413,1,2025-05-18,Tablet
25927,40,1501,5,2026-03-08,Desktop
25928,24,4606,6,2025-10-04,Mobile
25929,14,2237,2,2024-11-29,Mobile
25930,46,4505,4,2025-01-27,Tablet
25931,15,3462,6,2026-05-29,Desktop
25932,10,5249,1,2026-01-18,Mobile
25933,19,3283,4,2025-05-04,Tablet
25934,15,1111,6,2026-05-29,Tablet
25935,2,4952,1,2024-11-06,Tablet
25936,56,4714,5,2024-12-21,Mobile
25937,2,5845,1,2024-10-26,Tablet
25938,10,543,1,2026-01-04,Tablet
25939,19,3544,4,2025-05-30,Tablet
25940,50,2957,1,2025-03-31,Desktop
25941,33,4018,3,2026-03-22,Tablet
25942,17,5888,2,2025-01-07,Tablet
25943,28,3191,6,2025-04-18,Tablet
25944,53,4121,3,2026-05-12,Tablet
25945,15,2100,6,2026-05-04,Tablet
25946,36,1800,5,2025-03-16,Desktop
25947,20,2029,6,2025-04-19,Desktop
25948,54,227,1,2025-09-23,Mobile
25949,30,1716,6,2024-11-21,Tablet
25950,43,1035,2,2026-01-22,Tablet
25951,37,2764,5,2025-01-07,Desktop
25952,34,2783,3,2025-06-29,Desktop
25953,1,4605,6,2025-04-14,Desktop
25954,38,3018,2,2025-11-11,Desktop
25955,32,2798,3,2024-11-08,Desktop
25956,12,1408,1,2024-07-24,Desktop
25957,25,5130,3,2024-12-31,Desktop
25958,36,533,5,2025-04-23,Tablet
25959,28,5901,6,2025-04-25,Mobile
25960,45,2876,4,2026-05-16,Mobile
25961,59,1112,5,2026-05-04,Desktop
25962,19,2146,4,2025-05-18,Tablet
25963,48,103,2,2026-02-11,Tablet
25964,42,995,2,2024-12-22,Desktop
25965,50,2029,1,2025-03-13,Mobile
25966,17,3325,2,2024-12-04,Mobile
25967,40,769,5,2026-03-05,Desktop
25968,52,4052,1,2025-04-03,Desktop
25969,34,5078,3,2025-07-01,Mobile
25970,19,3423,4,2025-05-20,Desktop
25971,3,1792,4,2025-12-16,Mobile
25972,19,716,4,2025-04-17,Mobile
25973,47,103,3,2024-09-28,Mobile
25974,3,4398,4,2025-12-09,Mobile
25975,2,3767,1,2024-10-30,Desktop
25976,6,2876,5,2025-03-01,Desktop
25977,20,597,6,2025-04-18,Desktop
25978,33,1242,3,2026-03-18,Desktop
25979,52,4912,1,2025-03-30,Tablet
25980,32,2898,3,2024-10-09,Tablet
25981,1,5799,6,2025-04-18,Tablet
25982,55,6000,3,2025-08-14,Mobile
25983,25,4821,3,2025-01-01,Tablet
25984,47,1562,3,2024-11-11,Mobile
25985,2,1404,1,2024-11-23,Desktop
25986,1,1541,6,2025-03-28,Desktop
25987,32,5923,3,2024-10-01,Mobile
25988,24,2029,6,2025-11-06,Desktop
25989,52,4251,1,2025-03-20,Tablet
25990,10,5776,1,2026-01-08,Mobile
25991,28,4935,6,2025-04-16,Desktop
25992,9,3581,2,2024-09-10,Mobile
25993,11,1012,3,2024-08-23,Mobile
25994,17,1046,2,2024-12-25,Desktop
25995,3,2961,4,2025-12-15,Mobile
25996,8,5739,2,2025-07-18,Mobile
25997,13,5473,4,2024-09-08,Tablet
25998,27,992,2,2024-11-02,Tablet
25999,24,1734,6,2025-11-14,Mobile
26000,20,3524,6,2025-05-07,Desktop
26001,38,2883,2,2025-11-16,Desktop
26002,13,704,4,2024-09-14,Mobile
26003,20,2224,6,2025-05-22,Tablet
26004,33,5754,3,2026-02-03,Mobile
26005,40,5736,5,2026-02-28,Desktop
26006,12,3351,1,2024-07-26,Desktop
26007,36,3805,5,2025-05-14,Desktop
26008,34,1343,3,2025-06-20,Mobile
26009,42,4460,2,2024-12-07,Mobile
26010,9,307,2,2024-08-29,Mobile
26011,53,1333,3,2026-05-13,Tablet
26012,41,41,3,2026-02-08,Tablet
26013,5,2325,1,2024-10-28,Desktop
26014,54,5115,1,2025-09-06,Mobile
26015,20,5903,6,2025-05-24,Tablet
26016,11,3999,3,2024-09-19,Desktop
26017,26,4483,3,2025-11-02,Mobile
26018,16,1595,6,2025-03-10,Desktop
26019,18,3119,4,2025-04-10,Tablet
26020,34,4430,3,2025-06-29,Mobile
26021,10,2992,1,2025-12-09,Mobile
26022,60,517,5,2025-04-14,Tablet
26023,48,4452,2,2026-01-25,Desktop
26024,52,1324,1,2025-03-06,Tablet
26025,44,570,1,2024-12-20,Tablet
26026,55,2886,3,2025-07-11,Desktop
26027,47,429,3,2024-09-28,Desktop
26028,55,3772,3,2025-08-20,Tablet
26029,40,3835,5,2026-03-05,Tablet
26030,23,1554,1,2026-01-08,Tablet
26031,33,5805,3,2026-01-28,Mobile
26032,31,4965,4,2025-01-29,Desktop
26033,17,640,2,2024-12-07,Desktop
26034,24,4504,6,2025-10-09,Tablet
26035,4,2137,1,2025-01-20,Mobile
26036,56,4511,5,2024-12-21,Mobile
26037,59,4822,5,2026-05-05,Desktop
26038,30,909,6,2024-11-21,Mobile
26039,34,3963,3,2025-06-26,Tablet
26040,23,5204,1,2025-12-31,Mobile
26041,38,1950,2,2025-11-15,Mobile
26042,33,469,3,2026-01-25,Tablet
26043,43,167,2,2026-01-20,Tablet
26044,22,643,5,2024-10-29,Tablet
26045,28,29,6,2025-04-20,Tablet
26046,50,1974,1,2025-03-13,Mobile
26047,12,1803,1,2024-07-25,Desktop
26048,25,644,3,2024-11-16,Tablet
26049,39,3901,6,2024-12-08,Tablet
26050,37,5954,5,2025-01-18,Tablet
26051,48,5447,2,2026-02-10,Tablet
26052,9,1535,2,2024-09-06,Mobile
26053,55,4639,3,2025-08-10,Tablet
26054,14,5646,2,2024-12-15,Mobile
26055,5,5486,1,2024-10-19,Tablet
26056,18,5347,4,2025-03-27,Tablet
26057,25,4735,3,2024-11-26,Mobile
26058,13,1770,4,2024-09-07,Mobile
26059,13,491,4,2024-08-29,Tablet
26060,15,2935,6,2026-05-06,Mobile
26061,28,319,6,2025-04-23,Desktop
26062,55,5993,3,2025-07-12,Tablet
26063,9,2165,2,2024-08-31,Tablet
26064,31,5770,4,2025-01-17,Tablet
26065,5,4659,1,2024-10-22,Mobile
26066,9,2488,2,2024-09-14,Desktop
26067,56,694,5,2024-12-09,Desktop
26068,60,1438,5,2025-04-24,Desktop
26069,22,4034,5,2024-10-27,Tablet
26070,4,4997,1,2025-01-06,Desktop
26071,57,5885,2,2024-10-26,Desktop
26072,35,783,6,2025-06-03,Tablet
26073,30,935,6,2024-11-14,Tablet
26074,6,248,5,2025-01-28,Desktop
26075,25,1577,3,2024-11-08,Tablet
26076,41,4943,3,2026-02-18,Mobile
26077,36,1182,5,2025-04-18,Desktop
26078,26,3287,3,2025-10-28,Desktop
26079,34,2706,3,2025-06-24,Mobile
26080,9,1969,2,2024-09-13,Mobile
26081,29,3698,1,2025-06-02,Desktop
26082,25,3019,3,2024-12-19,Mobile
26083,1,2026,6,2025-05-04,Desktop
26084,44,4137,1,2024-12-16,Tablet
26085,32,1686,3,2024-10-08,Desktop
26086,7,3852,5,2026-06-01,Desktop
26087,57,5765,2,2024-10-08,Desktop
26088,55,4378,3,2025-08-03,Desktop
26089,46,2542,4,2025-01-01,Mobile
26090,7,4498,5,2026-05-16,Tablet
26091,25,4876,3,2024-11-11,Desktop
26092,6,1969,5,2025-02-05,Mobile
26093,37,4240,5,2025-01-18,Tablet
26094,55,2631,3,2025-07-28,Desktop
26095,18,4929,4,2025-04-25,Desktop
26096,57,1782,2,2024-10-12,Desktop
26097,19,5650,4,2025-04-02,Mobile
26098,47,3440,3,2024-10-06,Tablet
26099,4,2138,1,2025-01-19,Tablet
26100,4,2547,1,2024-12-15,Desktop
26101,20,2103,6,2025-04-18,Desktop
26102,22,870,5,2024-10-16,Tablet
26103,53,395,3,2026-05-15,Desktop
26104,35,1942,6,2025-05-28,Mobile
26105,10,2772,1,2026-01-19,Desktop
26106,11,2186,3,2024-08-15,Desktop
26107,59,90,5,2026-05-08,Mobile
26108,43,3462,2,2026-01-24,Desktop
26109,52,863,1,2025-03-20,Desktop
26110,39,1269,6,2024-12-16,Desktop
26111,18,711,4,2025-04-12,Desktop
26112,9,3119,2,2024-09-09,Tablet
26113,48,552,2,2026-02-10,Mobile
26114,42,1554,2,2025-01-15,Desktop
26115,22,2733,5,2024-10-22,Tablet
26116,49,1003,5,2025-09-12,Tablet
26117,13,2706,4,2024-08-30,Tablet
26118,7,2071,5,2026-05-25,Desktop
26119,12,5191,1,2024-07-25,Mobile
26120,42,4790,2,2024-12-23,Mobile
26121,7,5958,5,2026-06-03,Tablet
26122,57,3169,2,2024-10-08,Tablet
26123,53,3442,3,2026-05-10,Desktop
26124,34,5709,3,2025-06-14,Mobile
26125,20,2406,6,2025-05-29,Tablet
26126,50,3334,1,2025-04-19,Desktop
26127,26,2283,3,2025-11-04,Mobile
26128,54,3276,1,2025-09-22,Mobile
26129,19,470,4,2025-04-03,Mobile
26130,37,4717,5,2025-01-14,Desktop
26131,25,5918,3,2025-01-05,Desktop
26132,4,382,1,2025-01-01,Mobile
26133,5,4823,1,2024-11-17,Desktop
26134,54,1465,1,2025-09-09,Desktop
26135,53,1177,3,2026-05-25,Tablet
26136,6,4169,5,2025-01-25,Mobile
26137,52,257,1,2025-02-12,Mobile
26138,29,2798,1,2025-04-10,Tablet
26139,23,10,1,2026-01-15,Mobile
26140,7,3324,5,2026-05-20,Desktop
26141,59,2790,5,2026-05-09,Desktop
26142,51,5533,6,2025-10-08,Mobile
26143,28,4330,6,2025-04-20,Desktop
26144,12,748,1,2024-07-28,Mobile
26145,32,2148,3,2024-10-19,Tablet
26146,24,5615,6,2025-10-08,Mobile
26147,11,4361,3,2024-08-29,Mobile
26148,56,3566,5,2024-12-18,Tablet
26149,26,3350,3,2025-10-26,Mobile
26150,54,2398,1,2025-09-12,Desktop
26151,19,3502,4,2025-04-12,Mobile
26152,45,4647,4,2026-05-02,Tablet
26153,44,756,1,2024-11-30,Mobile
26154,47,5832,3,2024-10-17,Desktop
26155,13,1449,4,2024-09-02,Mobile
26156,31,2716,4,2025-01-27,Mobile
26157,16,144,6,2025-02-12,Desktop
26158,36,3299,5,2025-03-31,Tablet
26159,52,2300,1,2025-02-16,Desktop
26160,14,1514,2,2024-11-28,Desktop
26161,53,5920,3,2026-05-16,Tablet
26162,13,2600,4,2024-09-08,Desktop
26163,21,2507,3,2026-01-20,Tablet
26164,29,2798,1,2025-04-08,Tablet
26165,1,683,6,2025-05-03,Desktop
26166,59,2364,5,2026-05-06,Mobile
26167,22,2037,5,2024-10-05,Mobile
26168,40,2807,5,2026-03-03,Tablet
26169,5,5156,1,2024-11-06,Tablet
26170,7,1147,5,2026-05-27,Tablet
26171,49,3635,5,2025-10-15,Mobile
26172,46,224,4,2025-01-26,Mobile
26173,54,1916,1,2025-09-14,Desktop
26174,33,2856,3,2026-03-18,Desktop
26175,33,427,3,2026-03-20,Mobile
26176,31,3266,4,2025-01-30,Mobile
26177,47,1870,3,2024-10-18,Desktop
26178,26,5958,3,2025-10-26,Tablet
26179,2,3780,1,2024-11-12,Tablet
26180,52,1479,1,2025-03-26,Desktop
26181,10,601,1,2025-12-25,Tablet
26182,13,242,4,2024-08-30,Tablet
26183,9,532,2,2024-09-14,Mobile
26184,2,4086,1,2024-11-25,Desktop
26185,5,5148,1,2024-11-02,Tablet
26186,36,940,5,2025-05-12,Tablet
26187,32,2423,3,2024-10-30,Desktop
26188,47,2145,3,2024-11-06,Tablet
26189,11,3860,3,2024-08-20,Desktop
26190,41,1096,3,2026-02-19,Tablet
26191,17,5747,2,2024-12-27,Mobile
26192,3,4376,4,2025-12-07,Tablet
26193,30,5756,6,2024-12-02,Mobile
26194,37,1678,5,2025-01-30,Desktop
26195,25,3518,3,2024-11-25,Desktop
26196,51,4401,6,2025-09-21,Mobile
26197,58,4271,1,2025-05-30,Tablet
26198,30,136,6,2024-12-03,Tablet
26199,3,5992,4,2025-12-07,Desktop
26200,26,5595,3,2025-10-24,Desktop
26201,42,706,2,2024-11-29,Mobile
26202,28,3264,6,2025-04-13,Desktop
