click_id,impression_id,campaign_id,customer_id,channel_id,click_date,device_type
2699,38532,29,1129,1,2025-04-13,Mobile
2700,38539,25,3024,3,2024-12-09,Mobile
2701,38549,17,4281,2,2024-12-26,Desktop
2702,38616,52,2574,1,2025-03-14,Mobile
2703,38660,30,4679,6,2024-11-28,Mobile
2704,38678,4,2935,1,2024-12-24,Tablet
2705,38688,51,1738,6,2025-09-11,Tablet
2706,38693,30,242,6,2024-11-14,Tablet
2707,38721,35,5994,6,2025-05-26,Mobile
2708,38752,9,72,2,2024-09-15,Mobile
2709,38755,8,4400,2,2025-08-16,Mobile
2710,38768,35,257,6,2025-05-18,Desktop
2711,38780,17,5140,2,2025-01-05,Mobile
2712,38801,15,924,6,2026-04-16,Tablet
2713,38816,37,3665,5,2025-01-15,Tablet
2714,38818,4,5243,1,2025-01-15,Mobile
2715,38819,16,891,6,2025-02-27,Tablet
2716,38836,2,229,1,2024-11-14,Desktop
2717,38849,19,3576,4,2025-04-18,Mobile
2718,38855,21,2487,3,2026-01-09,Tablet
2719,38864,8,2610,2,2025-08-13,Desktop
2720,38873,49,4378,5,2025-10-20,Tablet
2721,38940,40,947,5,2026-02-23,Mobile
2722,38962,6,5465,5,2025-01-21,Desktop
2723,38963,48,4516,2,2026-02-15,Desktop
2724,38977,25,2388,3,2024-12-22,Desktop
2725,39010,53,2349,3,2026-05-11,Desktop
2726,39016,24,4197,6,2025-10-22,Mobile
2727,39023,57,4929,2,2024-10-11,Tablet
2728,39030,24,1615,6,2025-10-24,Mobile
2729,39032,24,3202,6,2025-10-11,Mobile
2730,39049,44,4162,1,2025-01-02,Mobile
2731,39084,20,4442,6,2025-05-29,Desktop
2732,39087,29,4457,1,2025-05-09,Mobile
2733,39106,42,4582,2,2025-01-12,Mobile
2734,39134,24,219,6,2025-11-15,Tablet
2735,39145,18,3448,4,2025-04-18,Desktop
2736,39174,55,73,3,2025-07-20,Mobile
2737,39201,43,4996,2,2026-01-29,Desktop
2738,39203,23,1724,1,2026-01-07,Desktop
2739,39226,12,4970,1,2024-07-25,Mobile
2740,39243,4,5690,1,2024-12-06,Mobile
2741,39245,15,5444,6,2026-05-28,Tablet
2742,39259,50,5210,1,2025-04-02,Tablet
2743,39274,19,4761,4,2025-04-18,Tablet
2744,39284,56,4811,5,2024-12-22,Desktop
2745,39317,34,3766,3,2025-06-21,Mobile
2746,39342,14,555,2,2024-12-15,Mobile
2747,39360,8,5057,2,2025-08-06,Mobile
2748,39368,28,1978,6,2025-04-22,Mobile
2749,39370,52,2588,1,2025-03-25,Mobile
2750,39389,6,1761,5,2025-01-24,Mobile
2751,39391,53,1793,3,2026-05-18,Mobile
2752,39396,1,1361,6,2025-04-02,Mobile
2753,39409,17,4219,2,2024-12-13,Mobile
2754,39411,43,3157,2,2026-01-25,Mobile
2755,39420,47,3409,3,2024-10-20,Tablet
2756,39529,29,3834,1,2025-05-10,Mobile
2757,39547,41,21,3,2026-02-01,Mobile
2758,39552,20,268,6,2025-04-25,Mobile
2759,39571,12,5214,1,2024-08-01,Tablet
2760,39586,52,3593,1,2025-03-10,Desktop
2761,39597,57,4659,2,2024-10-14,Desktop
2762,39619,27,2731,2,2024-10-29,Tablet
2763,39652,20,5427,6,2025-05-22,Desktop
2764,39665,40,5040,5,2026-02-23,Mobile
2765,39677,25,1686,3,2024-12-13,Mobile
2766,39678,9,2823,2,2024-09-11,Desktop
2767,39679,41,628,3,2026-01-24,Mobile
2768,39682,9,3116,2,2024-08-31,Tablet
2769,39689,55,2612,3,2025-08-23,Tablet
2770,39696,40,3135,5,2026-03-06,Mobile
2771,39709,4,655,1,2024-12-18,Mobile
2772,39719,32,1154,3,2024-10-03,Mobile
2773,39739,30,329,6,2024-11-25,Tablet
2774,39763,20,5978,6,2025-04-24,Mobile
2775,39774,7,2191,5,2026-05-23,Tablet
2776,39775,49,5711,5,2025-10-27,Tablet
2777,39787,7,4505,5,2026-05-21,Mobile
2778,39793,42,1046,2,2025-01-09,Mobile
2779,39811,49,1503,5,2025-08-31,Tablet
2780,39827,35,4450,6,2025-06-03,Desktop
2781,39832,9,920,2,2024-09-07,Desktop
2782,39843,44,2772,1,2024-12-14,Tablet
2783,39859,52,3496,1,2025-03-23,Mobile
2784,39864,29,4077,1,2025-04-13,Tablet
2785,39866,15,4599,6,2026-05-07,Tablet
2786,39891,18,1983,4,2025-04-08,Tablet
2787,39896,48,1395,2,2026-01-31,Tablet
2788,39916,46,5321,4,2025-01-28,Tablet
2789,39917,4,5915,1,2024-12-03,Desktop
2790,39921,35,2801,6,2025-05-20,Mobile
2791,39931,45,5034,4,2026-04-11,Desktop
2792,39947,34,5769,3,2025-06-26,Mobile
2793,39954,3,3393,4,2025-12-17,Mobile
2794,39964,53,1491,3,2026-05-23,Mobile
2795,40001,19,1223,4,2025-04-08,Tablet
2796,40007,47,501,3,2024-10-03,Tablet
2797,40028,39,497,6,2024-11-29,Tablet
2798,40037,43,2042,2,2026-01-12,Mobile
2799,40049,34,3279,3,2025-06-23,Desktop
2800,40094,24,137,6,2025-11-14,Tablet
2801,40101,17,597,2,2024-11-28,Desktop
2802,40105,4,4090,1,2024-12-01,Mobile
2803,40107,45,1964,4,2026-04-09,Desktop
2804,40108,40,5759,5,2026-02-23,Desktop
2805,40120,46,112,4,2025-01-02,Tablet
2806,40123,20,5067,6,2025-05-24,Desktop
2807,40124,21,5572,3,2026-01-21,Mobile
2808,40130,48,5506,2,2026-02-03,Tablet
2809,40139,48,2583,2,2026-02-11,Mobile
2810,40146,9,2026,2,2024-09-01,Mobile
2811,40164,22,3098,5,2024-10-25,Tablet
2812,40207,25,395,3,2024-11-30,Tablet
2813,40222,29,2785,1,2025-05-05,Desktop
2814,40241,43,4276,2,2026-01-15,Desktop
2815,40248,45,5577,4,2026-04-05,Tablet
2816,40254,42,2587,2,2024-12-21,Tablet
2817,40259,18,3126,4,2025-05-14,Desktop
2818,40268,36,4981,5,2025-03-26,Desktop
2819,40280,41,3871,3,2026-02-18,Tablet
2820,40283,9,3325,2,2024-09-01,Tablet
2821,40284,14,515,2,2024-11-19,Mobile
2822,40307,44,5662,1,2024-12-07,Desktop
2823,40333,18,4441,4,2025-04-03,Tablet
2824,40340,38,5927,2,2025-11-13,Desktop
2825,40343,26,1927,3,2025-10-28,Desktop
2826,40344,28,3358,6,2025-05-03,Mobile
2827,40358,2,5583,1,2024-11-17,Desktop
2828,40386,16,445,6,2025-02-05,Tablet
2829,40393,51,1737,6,2025-10-03,Mobile
2830,40415,10,3358,1,2025-12-02,Desktop
2831,40433,24,224,6,2025-10-30,Desktop
2832,40454,1,256,6,2025-03-28,Desktop
2833,40464,17,3985,2,2024-12-28,Desktop
2834,40471,30,50,6,2024-11-27,Desktop
2835,40476,24,3765,6,2025-10-18,Tablet
2836,40501,25,1901,3,2024-11-17,Tablet
2837,40523,32,781,3,2024-10-07,Desktop
2838,40533,11,3369,3,2024-08-23,Desktop
2839,40553,6,3285,5,2025-01-14,Mobile
2840,40580,35,1010,6,2025-06-01,Mobile
2841,40583,20,5638,6,2025-05-13,Desktop
2842,40595,6,4275,5,2025-01-31,Tablet
2843,40616,29,2425,1,2025-05-12,Tablet
2844,40619,53,5230,3,2026-05-06,Mobile
2845,40635,32,1030,3,2024-09-17,Desktop
2846,40642,57,4848,2,2024-11-14,Mobile
2847,40644,19,2886,4,2025-05-01,Tablet
2848,40651,12,147,1,2024-07-29,Tablet
2849,40673,31,1108,4,2025-01-28,Tablet
2850,40724,56,1508,5,2024-12-24,Mobile
2851,40755,8,173,2,2025-08-07,Mobile
2852,40760,4,5616,1,2024-12-05,Tablet
2853,40770,31,397,4,2025-01-25,Desktop
2854,40786,6,2014,5,2025-01-27,Tablet
2855,40799,33,4943,3,2026-03-20,Mobile
2856,40826,59,991,5,2026-05-04,Mobile
2857,40842,37,1604,5,2025-01-26,Desktop
2858,40881,42,5595,2,2024-12-14,Tablet
2859,40887,57,5531,2,2024-11-18,Mobile
2860,40889,17,5195,2,2024-12-05,Tablet
2861,40900,42,4160,2,2025-01-12,Desktop
2862,40920,3,2844,4,2025-12-13,Desktop
2863,40949,3,4717,4,2025-12-09,Mobile
2864,40958,41,5461,3,2026-02-16,Tablet
2865,41001,3,5099,4,2025-12-05,Desktop
2866,41013,30,3627,6,2024-11-28,Desktop
2867,41025,14,4260,2,2024-11-16,Desktop
2868,41029,5,1822,1,2024-11-11,Mobile
2869,41039,3,3371,4,2025-12-03,Mobile
2870,41069,39,1009,6,2024-12-17,Mobile
2871,41119,45,194,4,2026-06-02,Tablet
2872,41135,8,4160,2,2025-08-09,Mobile
2873,41149,35,3629,6,2025-05-27,Tablet
2874,41171,13,4795,4,2024-09-13,Desktop
2875,41179,2,3981,1,2024-11-03,Desktop
2876,41182,17,14,2,2025-01-01,Tablet
2877,41191,25,725,3,2024-11-08,Tablet
2878,41201,44,2883,1,2025-01-12,Tablet
2879,41204,42,184,2,2024-12-04,Mobile
2880,41220,12,928,1,2024-07-25,Desktop
2881,41236,49,3747,5,2025-09-09,Tablet
2882,41238,13,2205,4,2024-09-08,Desktop
2883,41287,39,3393,6,2024-12-22,Tablet
2884,41300,56,3065,5,2024-12-17,Mobile
2885,41303,26,5196,3,2025-11-04,Mobile
2886,41305,28,1729,6,2025-05-03,Tablet
2887,41308,59,1529,5,2026-04-25,Tablet
2888,41311,40,3866,5,2026-02-22,Desktop
2889,41313,43,5921,2,2026-01-09,Desktop
2890,41315,36,2916,5,2025-05-03,Desktop
2891,41318,35,3264,6,2025-05-19,Desktop
2892,41324,26,1464,3,2025-10-31,Tablet
2893,41328,47,1405,3,2024-10-07,Mobile
2894,41378,50,1865,1,2025-04-03,Mobile
2895,41421,38,4106,2,2025-11-14,Mobile
2896,41458,16,4630,6,2025-02-13,Tablet
2897,41461,54,2860,1,2025-09-09,Desktop
2898,41462,18,3189,4,2025-04-22,Desktop
2899,41477,44,4086,1,2025-01-14,Mobile
2900,41511,37,2495,5,2025-01-26,Desktop
2901,41517,55,5098,3,2025-07-25,Desktop
2902,41546,34,4217,3,2025-06-26,Mobile
2903,41559,54,3757,1,2025-09-07,Desktop
2904,41564,18,3864,4,2025-05-07,Tablet
2905,41570,22,5988,5,2024-10-17,Desktop
2906,41581,7,2907,5,2026-05-24,Mobile
2907,41587,16,1888,6,2025-01-16,Tablet
2908,41626,54,766,1,2025-09-10,Mobile
2909,41668,22,1864,5,2024-10-31,Tablet
2910,41669,47,715,3,2024-10-12,Mobile
2911,41681,14,3419,2,2024-11-23,Desktop
2912,41692,6,3274,5,2025-02-15,Desktop
2913,41693,28,2716,6,2025-04-18,Mobile
2914,41719,46,1024,4,2025-01-16,Tablet
2915,41727,59,4452,5,2026-04-30,Desktop
2916,41740,54,5845,1,2025-09-05,Desktop
2917,41753,20,216,6,2025-05-12,Mobile
2918,41758,32,1069,3,2024-10-29,Desktop
2919,41759,60,2335,5,2025-04-09,Desktop
2920,41777,26,5621,3,2025-10-27,Mobile
2921,41786,21,417,3,2026-01-12,Tablet
2922,41791,31,2114,4,2025-01-24,Tablet
2923,41815,29,1620,1,2025-05-04,Mobile
2924,41817,45,2479,4,2026-04-26,Tablet
2925,41836,52,1774,1,2025-02-08,Tablet
2926,41867,15,3439,6,2026-04-20,Tablet
2927,41882,47,3548,3,2024-10-31,Mobile
2928,41884,48,948,2,2026-01-28,Tablet
2929,41919,57,2758,2,2024-10-08,Tablet
2930,41920,42,5927,2,2024-12-18,Mobile
2931,41932,26,1668,3,2025-10-26,Tablet
2932,41938,49,3660,5,2025-09-11,Mobile
2933,41944,57,4954,2,2024-10-19,Desktop
2934,41945,2,4369,1,2024-11-25,Mobile
2935,41955,27,1121,2,2024-10-24,Tablet
2936,41968,5,5838,1,2024-10-24,Desktop
2937,41989,60,3225,5,2025-04-28,Desktop
2938,42010,5,1846,1,2024-11-03,Desktop
2939,42014,37,2731,5,2025-01-14,Desktop
2940,42030,34,482,3,2025-06-28,Tablet
2941,42031,40,792,5,2026-03-03,Desktop
2942,42032,33,1293,3,2026-01-31,Mobile
2943,42035,11,4202,3,2024-09-14,Desktop
2944,42044,13,4660,4,2024-09-03,Mobile
2945,42045,44,4244,1,2024-12-07,Mobile
2946,42067,33,4247,3,2026-02-04,Tablet
2947,42070,60,5872,5,2025-04-08,Desktop
2948,42074,20,3481,6,2025-05-17,Mobile
2949,42098,42,3751,2,2025-01-18,Tablet
2950,42099,51,2667,6,2025-10-10,Tablet
2951,42101,59,4963,5,2026-05-03,Tablet
2952,42117,27,2167,2,2024-10-30,Tablet
2953,42127,2,332,1,2024-11-10,Tablet
2954,42131,7,2195,5,2026-05-20,Tablet
2955,42145,16,3335,6,2025-03-04,Desktop
2956,42175,20,3150,6,2025-05-31,Mobile
2957,42182,57,3903,2,2024-11-12,Tablet
2958,42227,33,3960,3,2026-02-06,Desktop
2959,42284,6,5896,5,2025-02-02,Mobile
2960,42285,47,1479,3,2024-11-05,Mobile
2961,42305,52,3134,1,2025-04-04,Desktop
2962,42308,55,2798,3,2025-08-06,Tablet
2963,42311,40,4191,5,2026-03-12,Tablet
2964,42314,19,1217,4,2025-05-07,Desktop
2965,42334,20,2303,6,2025-04-24,Mobile
2966,42338,19,886,4,2025-05-09,Desktop
2967,42351,4,1627,1,2024-12-20,Mobile
2968,42355,35,1993,6,2025-05-25,Mobile
2969,42359,36,1435,5,2025-04-03,Mobile
2970,42365,26,4529,3,2025-11-05,Mobile
2971,42421,41,2695,3,2026-02-19,Desktop
2972,42427,46,1964,4,2025-01-12,Tablet
2973,42443,53,2169,3,2026-05-12,Mobile
2974,42494,57,1962,2,2024-10-30,Desktop
2975,42504,37,1997,5,2025-01-08,Tablet
2976,42512,33,2428,3,2026-02-08,Desktop
2977,42547,52,3179,1,2025-02-21,Tablet
2978,42549,35,4400,6,2025-05-25,Desktop
2979,42565,57,4286,2,2024-10-19,Desktop
2980,42597,21,3965,3,2026-01-16,Mobile
2981,42617,21,4923,3,2026-01-18,Tablet
2982,42643,19,4935,4,2025-04-21,Desktop
2983,42644,43,4947,2,2026-01-21,Mobile
2984,42661,59,4949,5,2026-05-01,Tablet
2985,42681,26,1787,3,2025-11-02,Mobile
2986,42682,27,4423,2,2024-10-23,Mobile
2987,42699,32,1664,3,2024-09-23,Mobile
2988,42703,51,1552,6,2025-10-02,Desktop
2989,42707,5,2235,1,2024-10-27,Desktop
2990,42711,38,986,2,2025-11-21,Mobile
2991,42724,23,5099,1,2025-12-31,Tablet
2992,42727,1,2999,6,2025-04-19,Tablet
2993,42751,53,1028,3,2026-05-16,Tablet
2994,42778,57,163,2,2024-11-22,Desktop
2995,42790,38,5560,2,2025-11-11,Desktop
2996,42817,56,4628,5,2024-12-23,Mobile
2997,42827,42,5285,2,2024-11-27,Tablet
2998,42841,43,3516,2,2026-01-18,Tablet
2999,42850,25,2718,3,2024-12-18,Tablet
3000,42866,47,1305,3,2024-09-30,Desktop
3001,42874,48,4103,2,2026-02-10,Mobile
3002,42875,9,2315,2,2024-09-10,Mobile
3003,42901,58,4721,1,2025-05-12,Mobile
3004,42922,12,1792,1,2024-07-30,Tablet
3005,42930,55,4564,3,2025-07-26,Tablet
3006,42931,20,4352,6,2025-05-06,Desktop
3007,42935,38,5211,2,2025-11-20,Desktop
3008,42939,37,3771,5,2025-01-28,Mobile
3009,42959,50,2132,1,2025-03-21,Desktop
3010,42960,52,2861,1,2025-04-10,Mobile
3011,42963,49,1868,5,2025-09-11,Mobile
3012,42987,59,2293,5,2026-05-03,Tablet
3013,42989,29,4101,1,2025-04-25,Desktop
3014,42992,52,5168,1,2025-03-10,Mobile
3015,43007,14,3520,2,2024-12-14,Mobile
3016,43019,37,1077,5,2025-01-05,Desktop
3017,43053,60,181,5,2025-04-27,Mobile
3018,43057,15,4655,6,2026-05-11,Mobile
3019,43062,60,4753,5,2025-04-28,Tablet
3020,43068,13,3209,4,2024-08-30,Tablet
3021,43074,34,2409,3,2025-06-21,Tablet
3022,43090,48,1581,2,2026-02-02,Tablet
3023,43106,51,1069,6,2025-09-03,Desktop
3024,43109,8,1027,2,2025-07-31,Desktop
3025,43110,28,5662,6,2025-04-27,Desktop
3026,43114,11,4121,3,2024-08-24,Tablet
3027,43120,21,4265,3,2026-01-22,Desktop
3028,43138,30,5829,6,2024-11-20,Tablet
3029,43147,41,4376,3,2026-02-07,Tablet
3030,43222,17,2374,2,2024-12-28,Mobile
3031,43225,44,1035,1,2024-12-01,Mobile
3032,43226,9,3647,2,2024-09-07,Tablet
3033,43247,53,1953,3,2026-05-15,Mobile
3034,43253,41,1681,3,2026-02-06,Desktop
3035,43301,23,3355,1,2025-12-31,Desktop
3036,43308,12,1371,1,2024-08-02,Tablet
3037,43309,34,3385,3,2025-06-20,Desktop
3038,43311,19,2283,4,2025-05-03,Desktop
3039,43323,39,5560,6,2024-12-09,Desktop
3040,43330,54,2733,1,2025-09-26,Mobile
3041,43332,30,5869,6,2024-11-15,Desktop
3042,43340,10,4565,1,2025-12-01,Mobile
3043,43343,3,1012,4,2025-12-08,Mobile
3044,43367,36,735,5,2025-04-20,Tablet
3045,43379,23,792,1,2026-01-13,Desktop
3046,43384,29,5544,1,2025-04-14,Mobile
3047,43406,11,2643,3,2024-09-20,Desktop
3048,43415,14,5206,2,2024-12-12,Desktop
3049,43426,2,5540,1,2024-11-23,Desktop
3050,43456,33,925,3,2026-01-28,Tablet
3051,43468,16,1937,6,2025-02-24,Mobile
3052,43484,18,569,4,2025-04-01,Desktop
3053,43533,55,1571,3,2025-07-16,Tablet
3054,43542,47,4526,3,2024-10-15,Mobile
3055,43557,50,627,1,2025-03-23,Tablet
3056,43558,39,1505,6,2024-11-28,Mobile
3057,43561,25,5836,3,2024-12-11,Mobile
3058,43566,35,5210,6,2025-06-07,Desktop
3059,43573,32,228,3,2024-10-04,Mobile
3060,43593,41,3959,3,2026-01-28,Tablet
3061,43611,2,3365,1,2024-11-18,Tablet
3062,43629,51,1964,6,2025-09-12,Desktop
3063,43653,3,1694,4,2025-12-03,Desktop
3064,43665,36,2024,5,2025-04-22,Desktop
3065,43681,7,4269,5,2026-06-06,Mobile
3066,43691,41,5296,3,2026-02-11,Desktop
3067,43699,27,968,2,2024-11-01,Tablet
3068,43706,23,4619,1,2026-01-08,Desktop
3069,43709,43,3423,2,2026-01-08,Tablet
3070,43716,7,552,5,2026-05-22,Mobile
3071,43720,50,1724,1,2025-03-07,Desktop
3072,43731,21,2364,3,2026-01-19,Mobile
3073,43734,51,4608,6,2025-09-21,Tablet
3074,43788,6,5252,5,2025-02-20,Mobile
3075,43792,11,5848,3,2024-09-28,Tablet
3076,43834,32,5711,3,2024-09-26,Mobile
3077,43845,5,4764,1,2024-11-04,Desktop
3078,43865,36,1020,5,2025-04-17,Tablet
3079,43866,9,4132,2,2024-09-16,Tablet
3080,43928,29,5734,1,2025-05-25,Tablet
3081,43940,12,2388,1,2024-07-24,Mobile
3082,43941,15,1222,6,2026-05-15,Tablet
3083,43944,50,933,1,2025-03-21,Desktop
3084,43979,35,5326,6,2025-05-17,Desktop
3085,43980,43,1447,2,2026-01-25,Desktop
3086,44002,15,5592,6,2026-04-25,Desktop
3087,44006,51,3044,6,2025-09-14,Desktop
3088,44007,38,5325,2,2025-11-16,Desktop
3089,44050,5,1061,1,2024-11-20,Tablet
3090,44057,22,5988,5,2024-11-01,Desktop
3091,44089,7,3893,5,2026-05-25,Desktop
3092,44095,55,1150,3,2025-07-10,Tablet
3093,44113,23,288,1,2026-01-06,Tablet
3094,44115,32,3194,3,2024-10-09,Desktop
3095,44151,18,1901,4,2025-04-20,Mobile
3096,44170,54,4159,1,2025-09-22,Desktop
3097,44179,33,5068,3,2026-01-30,Mobile
3098,44186,22,5575,5,2024-11-03,Tablet
3099,44212,13,2405,4,2024-09-14,Mobile
3100,44228,27,128,2,2024-10-30,Tablet
3101,44263,54,2914,1,2025-09-16,Mobile
3102,44267,13,1616,4,2024-08-30,Tablet
3103,44292,9,3776,2,2024-09-01,Desktop
3104,44299,47,651,3,2024-11-12,Tablet
3105,44313,57,4490,2,2024-11-01,Desktop
3106,44318,37,3120,5,2025-01-01,Desktop
3107,44322,25,5826,3,2024-12-15,Tablet
3108,44332,41,3891,3,2026-02-20,Mobile
3109,44339,3,4493,4,2025-12-06,Tablet
3110,44349,47,4976,3,2024-10-16,Mobile
3111,44354,42,3436,2,2025-01-05,Mobile
3112,44373,60,3958,5,2025-04-20,Mobile
3113,44375,5,5552,1,2024-11-03,Tablet
3114,44382,3,3951,4,2025-12-12,Mobile
3115,44395,42,2723,2,2025-01-19,Tablet
3116,44411,34,1849,3,2025-06-30,Mobile
3117,44417,11,2167,3,2024-09-22,Mobile
3118,44429,8,3399,2,2025-07-18,Mobile
3119,44440,45,552,4,2026-05-27,Mobile
3120,44443,55,4609,3,2025-08-11,Mobile
3121,44448,14,4884,2,2024-11-28,Tablet
3122,44450,11,1787,3,2024-09-19,Desktop
3123,44466,4,5272,1,2024-12-01,Tablet
3124,44468,36,5161,5,2025-04-24,Mobile
3125,44488,47,3162,3,2024-11-11,Mobile
3126,44496,30,1907,6,2024-12-02,Tablet
3127,44528,38,5461,2,2025-11-24,Tablet
3128,44534,40,5871,5,2026-03-14,Desktop
3129,44553,2,5858,1,2024-11-08,Tablet
3130,44558,19,3259,4,2025-06-02,Mobile
3131,44565,30,4253,6,2024-11-22,Mobile
3132,44579,21,4197,3,2026-01-17,Mobile
3133,44599,17,4145,2,2024-12-09,Tablet
3134,44605,4,3301,1,2025-01-12,Tablet
3135,44614,33,1797,3,2026-02-27,Tablet
3136,44615,29,510,1,2025-04-20,Mobile
3137,44641,51,4678,6,2025-08-27,Tablet
3138,44642,48,5870,2,2026-01-28,Mobile
3139,44650,41,379,3,2026-02-20,Mobile
3140,44665,10,5615,1,2025-12-08,Tablet
3141,44670,7,4564,5,2026-05-28,Tablet
3142,44689,30,5875,6,2024-11-27,Desktop
3143,44712,23,1086,1,2026-01-15,Mobile
3144,44720,50,4318,1,2025-04-16,Mobile
3145,44727,21,5057,3,2026-01-09,Desktop
3146,44732,19,5023,4,2025-04-13,Mobile
3147,44737,50,399,1,2025-03-06,Tablet
3148,44740,29,5556,1,2025-05-30,Desktop
3149,44746,11,3107,3,2024-09-11,Desktop
3150,44750,35,1063,6,2025-06-04,Desktop
3151,44787,18,3134,4,2025-03-18,Mobile
3152,44788,41,4824,3,2026-01-25,Desktop
3153,44797,9,5364,2,2024-09-12,Tablet
3154,44807,53,3345,3,2026-05-07,Mobile
3155,44844,2,2221,1,2024-11-23,Desktop
3156,44855,24,153,6,2025-10-23,Tablet
3157,44858,40,5531,5,2026-03-13,Desktop
3158,44859,30,5207,6,2024-11-14,Mobile
3159,44867,13,4932,4,2024-09-05,Desktop
3160,44890,53,3800,3,2026-05-10,Mobile
3161,44898,17,3883,2,2024-11-26,Mobile
3162,44905,11,953,3,2024-09-22,Mobile
3163,44920,56,2990,5,2024-12-13,Tablet
3164,44935,39,2468,6,2024-12-03,Mobile
3165,44943,26,5625,3,2025-11-07,Mobile
3166,44947,52,3792,1,2025-03-28,Desktop
3167,44950,33,2120,3,2026-03-08,Tablet
3168,44964,59,674,5,2026-05-10,Tablet
3169,44977,36,5348,5,2025-05-05,Tablet
3170,44990,57,3778,2,2024-10-08,Mobile
3171,44992,59,5195,5,2026-04-19,Tablet
3172,44998,31,4111,4,2025-01-18,Mobile
3173,45028,60,2887,5,2025-04-09,Desktop
3174,45031,40,726,5,2026-03-12,Desktop
3175,45034,13,241,4,2024-09-13,Desktop
3176,45040,32,3738,3,2024-11-06,Tablet
3177,45043,30,3693,6,2024-11-18,Mobile
3178,45064,9,644,2,2024-08-28,Mobile
3179,45066,22,605,5,2024-10-26,Mobile
3180,45071,34,2021,3,2025-06-19,Tablet
3181,45072,20,5736,6,2025-05-02,Mobile
3182,45106,35,5378,6,2025-06-06,Mobile
3183,45117,41,3447,3,2026-01-26,Desktop
3184,45129,4,614,1,2024-12-27,Mobile
3185,45137,5,2565,1,2024-11-01,Tablet
3186,45155,59,2929,5,2026-05-07,Desktop
3187,45163,43,3103,2,2026-01-19,Tablet
3188,45167,56,902,5,2024-12-22,Desktop
3189,45170,6,3950,5,2025-01-16,Tablet
3190,45188,27,3379,2,2024-10-28,Tablet
3191,45194,30,2504,6,2024-11-16,Tablet
3192,45233,48,234,2,2026-02-07,Mobile
3193,45250,27,5736,2,2024-11-02,Desktop
3194,45271,50,3341,1,2025-03-16,Desktop
3195,45275,48,774,2,2026-02-09,Tablet
3196,45285,21,194,3,2026-01-14,Mobile
3197,45297,2,225,1,2024-10-26,Mobile
3198,45300,17,3158,2,2025-01-06,Tablet
3199,45310,45,2936,4,2026-04-09,Mobile
3200,45323,60,830,5,2025-04-14,Tablet
3201,45327,30,1194,6,2024-11-19,Mobile
3202,45333,9,3691,2,2024-09-02,Desktop
3203,45337,57,3537,2,2024-11-12,Mobile
3204,45357,34,3960,3,2025-06-19,Mobile
3205,45362,45,5419,4,2026-05-02,Mobile
3206,45379,41,5828,3,2026-02-21,Mobile
3207,45385,1,4866,6,2025-04-20,Desktop
3208,45387,56,890,5,2024-12-17,Tablet
3209,45404,33,4870,3,2026-03-19,Desktop
3210,45420,2,3393,1,2024-10-27,Desktop
3211,45430,5,804,1,2024-11-09,Desktop
3212,45443,31,5255,4,2025-01-28,Tablet
3213,45471,1,2577,6,2025-04-21,Desktop
3214,45478,46,691,4,2025-02-02,Desktop
3215,45493,39,1396,6,2024-12-10,Tablet
3216,45496,40,1136,5,2026-03-05,Tablet
3217,45525,29,343,1,2025-06-05,Tablet
3218,45536,12,892,1,2024-07-30,Desktop
3219,45558,42,17,2,2025-01-11,Desktop
3220,45560,5,3183,1,2024-11-07,Tablet
3221,45590,42,4336,2,2024-11-25,Mobile
3222,45593,26,5552,3,2025-11-03,Desktop
3223,45625,54,275,1,2025-09-25,Desktop
3224,45644,56,310,5,2024-12-23,Desktop
3225,45646,44,1127,1,2024-12-20,Tablet
3226,45647,59,2653,5,2026-04-27,Desktop
3227,45689,19,1461,4,2025-04-14,Desktop
3228,45740,35,1160,6,2025-06-03,Tablet
3229,45742,16,2630,6,2025-01-15,Tablet
3230,45761,58,2817,1,2025-06-01,Tablet
3231,45782,27,5861,2,2024-10-24,Tablet
3232,45791,16,3506,6,2025-03-04,Desktop
3233,45818,22,867,5,2024-11-05,Desktop
3234,45826,36,5455,5,2025-03-18,Tablet
3235,45833,16,1104,6,2025-01-13,Desktop
3236,45849,53,5599,3,2026-05-15,Mobile
3237,45914,19,3956,4,2025-05-08,Desktop
3238,45933,52,5091,1,2025-03-25,Desktop
3239,45936,5,1856,1,2024-10-29,Desktop
3240,45947,13,1642,4,2024-09-18,Desktop
3241,46050,50,1616,1,2025-04-22,Mobile
3242,46089,27,5091,2,2024-10-28,Tablet
3243,46105,51,1361,6,2025-08-27,Desktop
3244,46148,38,2979,2,2025-11-08,Mobile
3245,46190,18,3112,4,2025-05-16,Tablet
3246,46197,12,1284,1,2024-07-29,Mobile
3247,46252,36,5697,5,2025-04-06,Tablet
3248,46275,25,3046,3,2024-12-07,Tablet
3249,46285,54,1942,1,2025-09-06,Tablet
3250,46300,41,3581,3,2026-01-23,Desktop
3251,46303,58,1205,1,2025-05-07,Mobile
3252,46313,14,1840,2,2024-12-12,Mobile
3253,46320,44,5592,1,2025-01-13,Desktop
3254,46332,23,810,1,2026-01-02,Tablet
3255,46341,15,317,6,2026-04-15,Tablet
3256,46350,49,2801,5,2025-08-30,Mobile
3257,46365,21,4753,3,2026-01-18,Desktop
3258,46418,1,2905,6,2025-04-15,Desktop
3259,46448,45,31,4,2026-04-02,Tablet
3260,46463,21,2426,3,2026-01-19,Mobile
